img_path,color_hsv,bl,wh,color
img/image6561.png,40.0,1.20967741935483,97.25490196078431,peach
img/image10104.png,28.08510638297872,20.52401746724891,89.80392156862746,peach
img/image9652.png,215.55555555555551,27.55102040816326,38.43137254901961,blue
img/image3419.png,289.99999999999994,3.26086956521739,72.15686274509804,violet
img/image5068.png,172.5,19.04761904761904,16.470588235294116,blue
img/image2707.png,20.0,10.34482758620689,11.372549019607844,dark
img/image2061.png,25.71428571428572,43.75,25.098039215686274,brown
img/image7119.png,180.0,1.27118644067796,92.54901960784314,blue
img/image6207.png,38.18181818181818,13.41463414634146,64.31372549019608,orange
img/image10662.png,351.42857142857144,18.91891891891892,14.50980392156863,brown
img/image1568.png,70.37383177570094,85.94377510040161,97.6470588235294,green
img/image6213.png,355.88235294117646,62.57668711656442,63.921568627450974,red
img/image2075.png,40.0,2.72727272727272,43.13725490196079,brown
img/image875.png,184.13793103448276,37.17948717948718,30.58823529411765,blue
img/image4404.png,60.0,0.8,98.0392156862745,green
img/image4362.png,30.0,0.79681274900398,98.4313725490196,peach
img/image2713.png,60.0,0.82644628099173,94.90196078431372,green
img/image6575.png,45.0,1.7391304347826,90.19607843137256,peach
img/image9646.png,236.84210526315792,42.22222222222222,17.647058823529413,blue
img/image1232.png,267.6923076923077,8.280254777070061,61.568627450980394,violet
img/image10138.png,240.0,3.44827586206896,11.372549019607844,dark
img/image8570.png,18.000000000000004,4.08163265306122,96.07843137254902,peach
img/image7125.png,6.315789473684211,10.27027027027027,72.54901960784314,red
img/image5732.png,36.0,2.0242914979756996,96.86274509803921,peach
img/image685.png,285.0,10.25641025641025,15.294117647058824,violet
img/image849.png,212.7272727272727,13.017751479289942,66.27450980392156,blue
img/image4438.png,80.0,26.94610778443114,65.49019607843137,green
img/image691.png,15.0,11.11111111111111,14.117647058823529,dark
img/image8202.png,220.00000000000003,1.19047619047619,98.82352941176471,blue
img/image7131.png,330.0,12.12121212121212,12.941176470588237,dark
img/image1226.png,150.46153846153845,55.08474576271186,46.27450980392157,green
img/image6549.png,270.0,7.14285714285714,10.980392156862745,dark
img/image7657.png,5.999999999999998,27.77777777777778,42.35294117647059,brown
img/image3431.png,151.42857142857142,75.0,32.94117647058823,green
img/image5040.png,354.28571428571433,80.76923076923077,61.1764705882353,red
img/image9849.png,240.0,0.40816326530611996,96.07843137254902,blue
img/image7864.png,332.59842519685037,75.59523809523809,65.88235294117646,pink
img/image9691.png,60.0,0.40322580645161005,97.25490196078431,green
img/image5915.png,60.0,0.4,98.0392156862745,green
img/image7870.png,227.2340425531915,26.55367231638418,69.41176470588235,blue
img/image9685.png,240.0,0.40322580645161005,97.25490196078431,blue
img/image2908.png,11.999999999999996,14.705882352941169,13.333333333333334,dark
img/image108.png,24.705882352941178,12.05673758865248,55.294117647058826,orange
img/image7858.png,30.0,3.26086956521739,72.15686274509804,orange
img/image120.png,18.75,14.54545454545454,86.27450980392157,peach
img/image2920.png,0.0,20.0,17.647058823529413,brown
img/image646.png,358.8235294117647,31.67701863354037,63.13725490196078,red
img/image5929.png,0.0,0.40322580645161005,97.25490196078431,pink
img/image1597.png,30.0,0.8,98.0392156862745,peach
img/image10689.png,20.0,13.33333333333333,17.647058823529413,brown
img/image652.png,30.0,2.45901639344262,95.68627450980392,peach
img/image3394.png,34.468085106382986,24.22680412371134,76.07843137254902,orange
img/image134.png,60.0,0.40816326530611996,96.07843137254902,green
img/image2934.png,218.57142857142856,22.58064516129032,48.627450980392155,blue
img/image7694.png,348.88888888888886,13.17073170731707,80.3921568627451,pink
img/image9336.png,240.0,14.0625,25.098039215686274,blue
img/image10460.png,60.0,0.8,98.0392156862745,green
img/image6005.png,36.0,2.0242914979756996,96.86274509803921,peach
img/image4612.png,40.0,1.20481927710843,97.6470588235294,peach
img/image2263.png,220.00000000000003,9.375,12.549019607843137,dark
img/image2505.png,197.99999999999997,5.43478260869565,72.15686274509804,blue
img/image4174.png,62.72727272727272,31.428571428571427,27.450980392156865,green
img/image9450.png,30.0,5.55555555555555,14.117647058823529,dark
img/image10306.png,352.4271844660194,68.21192052980133,59.21568627450981,red
img/image6763.png,334.2857142857143,11.47540983606557,23.92156862745098,pink
img/image8996.png,204.48979591836732,25.38860103626943,75.68627450980392,blue
img/image7469.png,346.42857142857144,46.15384615384615,71.37254901960785,red
img/image9444.png,36.0,2.0661157024793297,94.90196078431372,peach
img/image10312.png,251.25,7.76699029126213,80.7843137254902,violet
img/image1018.png,234.54545454545453,15.942028985507239,27.058823529411764,blue
img/image3169.png,17.142857142857142,14.000000000000002,19.607843137254903,brown
img/image4606.png,31.578947368421055,9.17874396135265,81.17647058823529,peach
img/image5518.png,11.0,35.50295857988165,66.27450980392156,red
img/image2277.png,0.0,1.58102766798418,99.2156862745098,pink
img/image9322.png,51.0,11.11111111111111,70.58823529411765,yellow
img/image6011.png,204.7422680412371,64.66666666666666,58.82352941176471,blue
img/image10474.png,237.8571428571429,17.391304347826082,63.13725490196078,blue
img/image3141.png,21.50943396226415,38.1294964028777,54.509803921568626,orange
img/image487.png,26.53846153846154,35.86206896551724,56.86274509803921,orange
img/image5530.png,280.0,6.8181818181818095,51.76470588235295,violet
img/image1756.png,17.837837837837835,29.36507936507936,49.411764705882355,orange
img/image7327.png,30.0,23.1578947368421,37.254901960784316,brown
img/image8014.png,0.0,0.4,98.0392156862745,pink
img/image6987.png,7.5,15.09433962264151,20.784313725490197,brown
img/image7441.png,60.0,5.10204081632653,38.43137254901961,green
img/image2539.png,0.0,3.57142857142857,10.980392156862745,dark
img/image4148.png,9.230769230769232,12.93532338308457,78.82352941176471,pink
img/image5242.png,222.3529411764706,10.3030303030303,64.70588235294117,blue
img/image3633.png,210.0,0.86206896551724,90.98039215686275,blue
img/image6993.png,30.0,5.0,31.372549019607842,brown
img/image7455.png,60.0,1.6129032258064497,97.25490196078431,green
img/image8766.png,29.302325581395348,23.24324324324324,72.54901960784314,orange
img/image9478.png,195.0,1.6260162601626,96.47058823529412,blue
img/image1024.png,0.0,6.06060606060606,12.941176470588237,dark
img/image10448.png,84.32432432432431,16.7420814479638,86.66666666666667,green
img/image7333.png,0.0,23.25581395348837,16.862745098039216,brown
img/image8000.png,20.0,30.0,11.76470588235294,brown
img/image3155.png,27.272727272727273,22.0,19.607843137254903,brown
img/image493.png,215.2941176470588,9.659090909090901,69.01960784313725,blue
img/image5524.png,96.92307692307692,19.11764705882352,26.666666666666668,green
img/image478.png,210.0,0.8064516129032201,97.25490196078431,blue
img/image9493.png,33.333333333333336,3.6290322580645102,97.25490196078431,peach
img/image8955.png,34.285714285714285,2.89256198347107,94.90196078431372,peach
img/image6978.png,289.99999999999994,2.42914979757085,96.86274509803921,violet
img/image3800.png,25.26315789473684,41.08108108108108,72.54901960784314,orange
img/image3814.png,320.0,1.25,94.11764705882352,pink
img/image9487.png,222.8571428571429,4.2424242424242395,64.70588235294117,blue
img/image8941.png,222.8571428571429,30.43478260869565,18.03921568627451,blue
img/image1965.png,203.22580645161287,22.463768115942027,54.11764705882353,blue
img/image1795.png,34.090909090909086,23.03664921465968,74.90196078431373,orange
img/image4835.png,13.95348837209302,20.379146919431278,82.74509803921568,pink
img/image3182.png,18.000000000000004,11.9047619047619,32.94117647058823,brown
img/image444.png,300.0,16.66666666666666,2.3529411764705883,violet
img/image5295.png,0.0,50.0,1.5686274509803921,brown
img/image6944.png,38.18181818181818,15.38461538461538,56.07843137254902,orange
img/image6950.png,60.0,1.8867924528301798,20.784313725490197,green
img/image336.png,217.5,11.11111111111111,28.235294117647058,blue
img/image3828.png,211.5,23.8095238095238,65.88235294117646,blue
img/image5281.png,40.0,8.07174887892376,87.45098039215686,peach
img/image2288.png,60.0,1.6129032258064497,97.25490196078431,green
img/image4821.png,327.6923076923077,8.44155844155844,60.3921568627451,pink
img/image450.png,200.76923076923077,12.560386473429949,81.17647058823529,blue
img/image1959.png,206.25,10.596026490066219,59.21568627450981,blue
img/image1781.png,47.142857142857146,37.5,87.84313725490196,yellow
img/image6171.png,29.302325581395348,59.72222222222222,28.235294117647058,orange
img/image10514.png,192.0,65.21739130434783,18.03921568627451,blue
img/image2317.png,320.0,9.09090909090909,12.941176470588237,dark
img/image5478.png,200.625,17.02127659574468,73.72549019607844,blue
img/image4766.png,18.94736842105263,47.5,31.372549019607842,orange
img/image2471.png,240.0,6.25,18.823529411764707,blue
img/image1178.png,343.5,24.09638554216867,65.09803921568627,red
img/image9524.png,255.0,11.76470588235294,26.666666666666668,violet
img/image6617.png,63.75,9.46745562130177,66.27450980392156,green
img/image9530.png,334.2857142857143,6.63507109004739,82.74509803921568,pink
img/image6603.png,0.0,0.40650406504065,96.47058823529412,pink
img/image4014.png,205.2631578947368,12.33766233766233,60.3921568627451,blue
img/image4772.png,14.21052631578947,18.90547263681592,78.82352941176471,pink
img/image8148.png,0.0,33.33333333333333,2.3529411764705883,brown
img/image10500.png,352.5,24.24242424242424,12.941176470588237,brown
img/image5444.png,270.0,13.33333333333333,11.76470588235294,dark
img/image3035.png,20.0,14.37125748502994,65.49019607843137,orange
img/image8160.png,30.0,10.9375,50.19607843137255,orange
img/image10528.png,0.0,0.0,97.25490196078431,pink
img/image1622.png,154.03846153846155,95.41284403669724,42.745098039215684,green
img/image1144.png,41.99999999999999,8.09716599190283,96.86274509803921,peach
img/image9518.png,30.0,0.79681274900398,98.4313725490196,peach
img/image7535.png,40.0,1.2552301255230098,93.72549019607843,peach
img/image88.png,30.81081081081081,20.55555555555555,70.58823529411765,orange
img/image3753.png,236.47058823529412,10.89743589743589,61.1764705882353,blue
img/image5322.png,300.0,0.40485829959513997,96.86274509803921,violet
img/image3747.png,20.0,20.49689440993788,63.13725490196078,orange
img/image281.png,5.4054054054054035,67.6829268292683,64.31372549019608,red
img/image4028.png,7.5,24.7787610619469,88.62745098039215,pink
img/image2459.png,76.0,73.77049180327869,47.84313725490196,green
img/image7521.png,11.142857142857142,34.14634146341463,80.3921568627451,red
img/image7247.png,31.475409836065573,32.4468085106383,73.72549019607844,orange
img/image6159.png,30.0,0.8,98.0392156862745,peach
img/image3960.png,13.333333333333332,16.36363636363636,86.27450980392157,pink
img/image9295.png,36.0,2.0242914979756996,96.86274509803921,peach
img/image518.png,195.0,1.6326530612244898,96.07843137254902,blue
img/image7290.png,45.762711864406775,27.96208530805687,82.74509803921568,yellow
img/image4799.png,123.75,6.72268907563025,93.33333333333333,green
img/image4941.png,17.142857142857142,39.130434782608695,63.13725490196078,orange
img/image5487.png,349.2307692307692,57.35294117647059,26.666666666666668,red
img/image3948.png,50.76923076923077,8.07453416149068,63.13725490196078,yellow
img/image3790.png,356.3636363636364,48.05825242718446,80.7843137254902,red
img/image6830.png,26.000000000000004,21.27659574468085,55.294117647058826,orange
img/image1187.png,60.0,0.8097165991902799,96.86274509803921,green
img/image6824.png,46.666666666666664,4.97237569060773,70.98039215686275,yellow
img/image242.png,350.6896551724138,39.189189189189186,58.03921568627452,red
img/image524.png,29.18918918918919,22.28915662650602,65.09803921568627,orange
img/image4955.png,34.883720930232556,19.28251121076233,87.45098039215686,peach
img/image5493.png,37.5,4.62427745664739,67.84313725490196,orange
img/image7284.png,24.0,8.720930232558139,67.45098039215686,orange
img/image8438.png,34.285714285714285,19.09090909090909,43.13725490196079,brown
img/image10070.png,232.5,9.52380952380952,32.94117647058823,blue
img/image9726.png,343.5164835164835,36.99186991869919,96.47058823529412,pink
img/image2673.png,359.1044776119403,31.16279069767442,84.31372549019608,red
img/image4202.png,270.0,1.6194331983805599,96.86274509803921,violet
img/image4564.png,210.0,5.0,15.686274509803921,blue
img/image2115.png,36.0,2.08333333333333,94.11764705882352,peach
img/image915.png,30.0,0.79681274900398,98.4313725490196,peach
img/image10716.png,2.8571428571428603,38.18181818181818,21.568627450980394,brown
img/image6373.png,45.0,1.6,98.0392156862745,peach
img/image1408.png,30.0,21.51898734177215,61.96078431372549,orange
img/image10702.png,24.166666666666668,41.14285714285714,68.62745098039215,orange
img/image9054.png,45.0,1.6129032258064497,97.25490196078431,peach
img/image7079.png,41.62162162162162,47.84482758620689,90.98039215686275,peach
img/image901.png,343.8709677419355,43.661971830985905,83.52941176470588,red
img/image2667.png,357.3529411764706,76.40449438202246,69.80392156862744,red
img/image5108.png,60.0,0.79681274900398,98.4313725490196,green
img/image3579.png,40.0,1.19047619047619,98.82352941176471,peach
img/image6401.png,50.0,15.78947368421052,14.901960784313726,yellow
img/image10064.png,0.0,0.4,98.0392156862745,pink
img/image5120.png,60.0,0.40650406504065,96.47058823529412,green
img/image3551.png,26.341463414634145,29.28571428571428,54.90196078431373,orange
img/image7737.png,246.66666666666663,3.9301310043668103,89.80392156862746,violet
img/image6429.png,320.0,9.09090909090909,12.941176470588237,dark
img/image1346.png,347.36842105263156,38.0,19.607843137254903,brown
img/image1420.png,347.05882352941177,60.0,66.66666666666666,red
img/image8362.png,205.71428571428575,13.084112149532709,83.92156862745098,blue
img/image7051.png,0.0,3.97350993377483,59.21568627450981,red
img/image3237.png,6.923076923076925,14.20765027322404,71.76470588235294,red
img/image4558.png,216.0,15.151515151515149,12.941176470588237,blue
img/image2129.png,41.37931034482759,14.427860696517412,78.82352941176471,peach
img/image3223.png,36.0,2.01612903225806,97.25490196078431,peach
img/image5652.png,300.0,1.5873015873015799,49.411764705882355,violet
img/image1434.png,212.0,8.379888268156419,70.19607843137254,blue
img/image9068.png,60.0,7.14285714285714,10.980392156862745,dark
img/image7045.png,40.0,1.20481927710843,97.6470588235294,peach
img/image8410.png,32.0,6.43776824034334,91.37254901960785,peach
img/image7723.png,11.999999999999996,2.27272727272727,86.27450980392157,pink
img/image5134.png,348.0,2.0,98.0392156862745,pink
img/image2883.png,341.77215189873414,45.66473988439306,67.84313725490196,red
img/image5861.png,69.23076923076923,30.23255813953488,16.862745098039216,green
img/image8389.png,8.695652173913043,34.67336683417085,78.03921568627452,red
img/image7904.png,30.0,3.2520325203252,96.47058823529412,peach
img/image9929.png,27.6,28.735632183908038,68.23529411764706,orange
img/image1385.png,60.0,0.8097165991902799,96.86274509803921,green
img/image3592.png,0.0,4.08163265306122,19.215686274509807,brown
img/image732.png,198.66666666666663,35.43307086614173,49.80392156862745,blue
img/image7086.png,24.0,5.88235294117647,33.33333333333333,brown
img/image6398.png,350.0,9.67741935483871,72.94117647058823,red
img/image5691.png,213.33333333333331,9.78260869565217,72.15686274509804,blue
img/image726.png,75.0,1.8867924528301798,83.13725490196079,green
img/image2840.png,27.35294117647059,35.60209424083769,74.90196078431373,orange
img/image2698.png,31.764705882352946,44.73684210526316,14.901960784313726,brown
img/image1391.png,76.05633802816902,41.04046242774566,67.84313725490196,green
img/image9915.png,29.090909090909093,29.464285714285708,87.84313725490196,orange
img/image727.png,222.29508196721312,53.98230088495575,44.31372549019608,blue
img/image6399.png,356.61290322580646,68.50828729281768,70.98039215686275,red
img/image7087.png,60.0,1.16279069767441,33.72549019607843,green
img/image7939.png,40.0,6.08108108108108,58.03921568627452,orange
img/image1390.png,358.2857142857143,51.470588235294116,26.666666666666668,red
img/image2841.png,240.0,3.5502958579881603,66.27450980392156,blue
img/image3593.png,24.827586206896555,26.97674418604651,84.31372549019608,peach
img/image2855.png,24.0,2.0242914979756996,96.86274509803921,peach
img/image1384.png,34.883720930232556,23.62637362637362,71.37254901960785,orange
img/image9096.png,180.0,8.0,9.803921568627452,dark
img/image5874.png,30.0,0.8130081300813,96.47058823529412,peach
img/image9928.png,26.53846153846154,59.09090909090909,69.01960784313725,orange
img/image2869.png,352.3076923076923,85.24590163934425,71.76470588235294,red
img/image5860.png,223.125,26.89075630252101,46.666666666666664,blue
img/image9082.png,2.647058823529409,45.94594594594595,58.03921568627452,red
img/image7044.png,340.0,1.20967741935483,97.25490196078431,pink
img/image8377.png,15.621301775147929,75.1111111111111,88.23529411764706,orange
img/image9069.png,0.0,6.66666666666666,11.76470588235294,dark
img/image1435.png,14.72727272727273,64.70588235294117,66.66666666666666,red
img/image5653.png,212.30769230769232,6.16113744075829,82.74509803921568,blue
img/image3222.png,57.0,19.23076923076923,40.78431372549019,green
img/image3544.png,288.75,16.32653061224489,76.86274509803923,violet
img/image2882.png,22.75862068965517,27.35849056603773,83.13725490196079,peach
img/image5135.png,357.0731707317073,17.44680851063829,92.15686274509804,pink
img/image1353.png,60.0,6.89655172413793,11.372549019607844,dark
img/image7722.png,60.0,0.40322580645161005,97.25490196078431,green
img/image1347.png,20.0,54.0,78.43137254901961,orange
img/image7736.png,352.5,3.5398230088495497,88.62745098039215,pink
img/image8405.png,210.0,28.125,25.098039215686274,blue
img/image3550.png,150.0,1.04712041884816,74.90196078431373,green
img/image2896.png,16.363636363636363,4.56431535269709,94.50980392156862,peach
img/image5121.png,0.0,0.40160642570281,97.6470588235294,pink
img/image2128.png,206.08695652173913,14.93506493506493,60.3921568627451,blue
img/image3236.png,27.500000000000004,13.48314606741573,69.80392156862744,orange
img/image7050.png,30.0,2.45901639344262,95.68627450980392,peach
img/image8363.png,37.5,3.2520325203252,96.47058823529412,peach
img/image1421.png,211.76470588235296,28.333333333333332,23.52941176470588,blue
img/image900.png,9.375,45.07042253521127,27.84313725490196,red
img/image2100.png,220.00000000000003,12.0,9.803921568627452,dark
img/image4571.png,36.0,2.0,98.0392156862745,peach
img/image9055.png,355.0,32.43243243243243,87.05882352941177,red
img/image6366.png,209.6551724137931,52.40963855421686,65.09803921568627,blue
img/image10703.png,15.555555555555555,12.0,88.23529411764706,peach
img/image9733.png,17.419354838709676,36.47058823529411,33.33333333333333,brown
img/image6400.png,60.0,0.40160642570281,97.6470588235294,green
img/image10065.png,40.0,2.41935483870967,97.25490196078431,peach
img/image3578.png,20.0,4.91803278688524,95.68627450980392,peach
img/image4217.png,30.0,1.63934426229508,95.68627450980392,peach
img/image2666.png,0.0,0.4,98.0392156862745,pink
img/image2672.png,204.54545454545456,54.72636815920397,78.82352941176471,blue
img/image9727.png,240.0,0.41493775933608995,94.50980392156862,blue
img/image10071.png,2.941176470588238,42.67782426778242,93.72549019607843,pink
img/image6414.png,300.0,13.79310344827586,22.745098039215687,violet
img/image8439.png,255.0,9.09090909090909,17.254901960784313,violet
img/image9041.png,42.85714285714286,2.9661016949152503,92.54901960784314,peach
img/image10717.png,24.406779661016948,52.67857142857143,43.92156862745098,orange
img/image6372.png,0.0,1.20481927710843,97.6470588235294,pink
img/image914.png,36.0,2.0242914979756996,96.86274509803921,peach
img/image243.png,0.0,0.41152263374485004,95.29411764705881,pink
img/image10298.png,0.0,0.40816326530611996,96.07843137254902,pink
img/image8808.png,37.142857142857146,10.34482758620689,79.6078431372549,peach
img/image1192.png,12.452830188679243,51.9607843137255,40.0,red
img/image6825.png,9.47368421052632,13.768115942028981,54.11764705882353,red
img/image7285.png,20.0,41.86046511627907,16.862745098039216,brown
img/image5492.png,30.0,0.79681274900398,98.4313725490196,peach
img/image525.png,11.999999999999996,2.0242914979756996,96.86274509803921,pink
img/image531.png,29.032258064516128,17.61363636363636,69.01960784313725,orange
img/image4798.png,30.0,0.80321285140562,97.6470588235294,peach
img/image1838.png,232.5,20.51282051282051,15.294117647058824,blue
img/image7291.png,60.0,0.40816326530611996,96.07843137254902,green
img/image6831.png,20.0,2.42914979757085,96.86274509803921,peach
img/image257.png,240.0,2.08333333333333,56.470588235294116,blue
img/image3791.png,339.6,21.83406113537118,89.80392156862746,pink
img/image3949.png,256.66666666666663,8.866995073891621,79.6078431372549,violet
img/image6819.png,37.5,4.65116279069767,67.45098039215686,orange
img/image62.png,300.0,0.40816326530611996,96.07843137254902,violet
img/image3961.png,30.0,1.59362549800796,98.4313725490196,peach
img/image4968.png,192.0,2.1739130434782603,90.19607843137256,blue
img/image519.png,300.0,5.26315789473684,7.450980392156863,dark
img/image1804.png,0.0,80.0,1.9607843137254901,brown
img/image9280.png,38.8235294117647,8.76288659793814,76.07843137254902,orange
img/image76.png,240.0,2.39043824701195,98.4313725490196,blue
img/image3975.png,40.0,13.5,78.43137254901961,peach
img/image8613.png,40.0,1.2145748987854201,96.86274509803921,peach
img/image7520.png,37.5,3.1746031746031704,98.82352941176471,peach
img/image1151.png,346.9230769230769,63.41463414634146,48.23529411764706,red
img/image2458.png,8.571428571428575,18.42105263157894,14.901960784313726,brown
img/image3020.png,5.000000000000002,67.9245283018868,20.784313725490197,brown
img/image5451.png,320.0,1.24481327800829,94.50980392156862,pink
img/image4997.png,30.0,18.75,12.549019607843137,brown
img/image6158.png,77.14285714285714,33.33333333333333,16.470588235294116,green
img/image8175.png,11.999999999999996,2.0,98.0392156862745,pink
img/image7246.png,18.367346938775512,33.108108108108105,58.03921568627452,orange
img/image1623.png,34.285714285714285,23.07692307692307,35.68627450980392,brown
img/image10529.png,36.92307692307693,9.42028985507246,54.11764705882353,orange
img/image7252.png,274.2857142857143,18.42105263157894,14.901960784313726,violet
img/image3034.png,9.999999999999998,13.33333333333333,17.647058823529413,brown
img/image5445.png,5.581395348837212,30.935251798561147,54.509803921568626,red
img/image4983.png,210.0,38.70967741935484,36.470588235294116,blue
img/image5323.png,196.15384615384613,26.26262626262626,38.82352941176471,blue
img/image294.png,32.72727272727273,27.32919254658385,63.13725490196078,orange
img/image89.png,172.5,18.604651162790688,16.862745098039216,blue
img/image3752.png,23.076923076923073,5.26315789473684,96.86274509803921,peach
img/image8607.png,41.99999999999999,4.42477876106194,88.62745098039215,peach
img/image7534.png,25.71428571428572,17.5,15.686274509803921,brown
img/image1145.png,351.0810810810811,66.66666666666666,43.529411764705884,red
img/image2464.png,195.0,9.09090909090909,17.254901960784313,blue
img/image4015.png,207.90697674418607,31.61764705882353,53.333333333333336,blue
img/image6602.png,28.235294117647054,25.75757575757575,25.882352941176475,brown
img/image10501.png,7.272727272727273,33.0,39.21568627450981,brown
img/image9257.png,38.94736842105264,26.26728110599078,85.09803921568627,peach
img/image8149.png,201.8181818181818,5.33980582524271,80.7843137254902,blue
img/image4773.png,29.302325581395348,21.18226600985221,79.6078431372549,peach
img/image3008.png,43.63636363636364,16.29629629629629,52.94117647058824,orange
img/image4767.png,200.30769230769224,39.39393939393939,64.70588235294117,blue
img/image5479.png,180.53571428571428,59.25925925925925,74.11764705882354,blue
img/image2316.png,355.13513513513516,60.16260162601627,48.23529411764706,red
img/image6170.png,356.0869565217391,21.5962441314554,83.52941176470588,pink
img/image10515.png,26.666666666666664,35.52631578947368,29.80392156862745,brown
img/image7508.png,270.0,7.4074074074074,10.588235294117647,dark
img/image6616.png,15.0,21.05263157894736,14.901960784313726,brown
img/image10273.png,350.0,19.35483870967742,12.156862745098039,brown
img/image9525.png,270.0,3.84615384615384,20.392156862745097,violet
img/image1179.png,349.7014925373134,82.71604938271605,63.52941176470588,red
img/image4001.png,25.38461538461539,25.24271844660194,80.7843137254902,peach
img/image5280.png,205.5,20.72538860103626,75.68627450980392,blue
img/image3829.png,240.0,4.347826086956521,18.03921568627451,blue
img/image7497.png,21.81818181818182,36.065573770491795,23.92156862745098,brown
